OBJECTID,N_SQ_IR,C_CAINSEE,N_QU,C_IR,C_TYPEIR,L_IR,M2_IP,M2_POP,M2_EMP,NOM_EPT,EPT,IRIS,IRIS_NUM,DEP,UU2010,COM,LIBCOM,LIBIRIS,TYP_IRIS,MODIF_IRIS,LAB_IRIS,SHAPE_ha,P12_LOG,P12_RP,P12_RSECOCC,P12_LOGVAC,TX12_RSECOCC,TX12_LOGVAC,P12_PMEN,TMM12,P12_RP_PROP,P12_RP_LOC,P12_RP_LOCHLMV,P12_RP_GRAT,TX12_RP_PROP,TX12_RP_LOCHLM,SHAPE_Length,SHAPE_Area
1749,930002202,93001,,930010603,H,Condorcet,75377.34377699,64283.35690198,75377.34377699,Plaine Commune,T6,930010603,930010603,93,00851,93001,Aubervilliers,Condorcet,H,00,1,9.44492863006,1263.00159087819,1099.92623171525,3.83652805122701,159.238831111713,0.303762725156932,12.6079675799134,2844.30036497949,2.58590102042026,248.169949878485,820.376912499554,66.4546025093558,31.3793693372161,22.5624176169962,6.04173267199244,1475.99576493119,94448.5726938801
1750,930002207,93001,,930010701,H,Sadi Carnot,304571.74148788,104158.99312878,304562.92746184,Plaine Commune,T6,930010701,930010701,93,00851,93001,Aubervilliers,Sadi Carnot,H,00,2,34.7206797067,1385.00188644436,1304.27938531958,7.24736213929286,73.4751389854828,0.52327453198628,5.30505696090506,3452.04997349227,2.64671052256678,634.908338018195,633.28991846979,357.409063133644,36.0811288315982,48.678860155612,27.4027993661856,2797.88846052688,347204.725682875
1751,930002205,93001,,930010801,H,Pariferic,41586.78899886,29837.12747666,41586.78899886,Plaine Commune,T6,930010801,930010801,93,00851,93001,Aubervilliers,Pariferic,H,00,2,5.63344351325,1267.00171267198,1184.13392645732,10.9264755825072,71.9413106321563,0.862388383001026,5.67807524746269,2485.41799109317,2.09893318277689,23.8331106753506,1150.45088070517,798.762746340911,9.84993507679742,2.01270398076121,67.4554396672546,1573.85929213111,56333.8134118491
1752,930002204,93001,,930010802,H,Villette,20541.30123255,20541.30123255,20541.30123255,Plaine Commune,T6,930010802,930010802,93,00851,93001,Aubervilliers,Villette,H,00,1,2.36460724592,1259.50178078896,1231.22970391598,1.80933484405375,26.4627420289265,0.143654806340994,2.10104840124561,3262.12819853364,2.64948789665999,327.053352780739,886.342831984485,588.81148992143,17.8335191507537,26.5631467256299,47.823041309732,651.932622940562,23645.8141690969
1753,930000627,93001,,930010901,H,Centre Ville,117636.67742595,90007.66586003,117636.67742595,Plaine Commune,T6,930010901,930010901,93,00851,93001,Aubervilliers,Centre Ville,H,00,1,13.9059128184,1406.50191312399,1322.72556610143,8.34890966030216,75.4274373622598,0.593593907153553,5.36276820233592,3330.17011923901,2.51765763404292,416.815105797438,847.715890050795,270.526888399965,58.1945702531939,31.51183559761,20.4522310094383,1533.69835237814,139061.388009444
1754,930002183,93001,,930010902,H,Roosevelt,166890.59587778,126598.92483124,163654.94480758,Plaine Commune,T6,930010902,930010902,93,00851,93001,Aubervilliers,Roosevelt,H,00,1,21.0272704787,1604.00216695304,1498.2218602307,3.70253188487858,102.077774837455,0.230830853047531,6.3639424522326,3534.46124123875,2.35910403863317,380.523533137263,1087.8128465876,188.190320608224,29.8854805058363,25.3983434121478,12.5609114112943,1993.77020459198,210275.774848831
1755,930000629,93001,,930010903,H,Mairie,146642.14073024,75475.15033377,119474.25751301,Plaine Commune,T6,930010903,930010903,93,00851,93001,Aubervilliers,Mairie,H,00,1,18.9325760632,1372.00175836508,1215.72592882901,27.3270163942174,128.94881314185,1.99176249065316,9.39858949565118,2832.1430350948,2.32959005638938,372.779151678868,815.430059985513,84.1173316706851,27.516717164628,30.6630913135109,6.91910320212609,1878.59287208981,189327.370519264
1756,930000630,93001,,930011001,A,Lenine,108821.56774873,58985.9369887,108821.56774873,Plaine Commune,T6,930011001,930011001,93,00851,93001,Aubervilliers,Lenine,A,00,2,12.4028178543,984.501335528336,923.378455052335,0.877137421879474,60.2457430541213,0.0890945893342801,6.11941709777268,2022.15345345806,2.18995087268248,186.540721713125,724.074689929193,200.432219014747,12.7630434100172,20.2019790143958,21.706399788523,1511.75121296532,124028.218278528
1757,930002206,93001,,930011002,H,Firmin Gemier,60367.93774711,39282.56496048,60364.03286463,Plaine Commune,T6,930011002,930011002,93,00851,93001,Aubervilliers,Firmin Gemier,H,00,2,6.89673952966,779.501107678201,765.843867240818,0.651638410935417,13.0056020264476,0.0835968550290285,1.66845202634614,1793.4468570438,2.34179175907646,80.5884686398891,671.11331621246,520.092188747899,14.1420823884686,10.5228326669551,67.9109947856196,1092.30028466124,68967.50240418
1758,930002249,93001,,930011101,H,Pressense,346004.46485147,132099.85560981,329385.23638121,Plaine Commune,T6,930011101,930011101,93,00851,93001,Aubervilliers,Pressense,H,00,1,44.5024829891,832.001087652189,751.997970570822,6.4688308720545,73.5342862093124,0.77750269417421,8.83824399999496,2116.69088428874,2.8147561125491,196.621965482448,540.07961678038,145.659158572025,15.2963883079943,26.1466085251796,19.3696212320173,2990.82424416788,445034.486311932
1759,930002181,93001,,930011102,H,Landy,223089.25258217,121673.93910128,204502.56289918,Plaine Commune,T6,930011102,930011102,93,00851,93001,Aubervilliers,Landy,H,00,2,30.0562303421,1462.50187751364,1298.10472783765,3.49822109247989,160.898928583513,0.239194297543543,11.00162201891,3268.58186501112,2.51796468722199,294.964090722982,982.289950873839,157.667367533816,20.8506862408277,22.7226728627917,12.1459666660682,3109.73742419658,300567.060017547
1760,930000634,93001,,930011201,H,Victor Hugo,225181.37828469,112641.94929696,214901.27305925,Plaine Commune,T6,930011201,930011201,93,00851,93001,Aubervilliers,Victor Hugo,H,00,1,34.1927606662,1870.50252538534,1746.04038697879,21.9417982615068,102.520340145039,1.17304296378785,5.48089824812823,4083.13097335707,2.33850889349827,545.265223039986,1168.93833042787,240.535521788928,31.8368335109405,31.2286718627092,13.776057162408,2845.02620214734,341929.54587029
1761,930000635,93001,,930011202,A,Zone Industrielle,498180.66316458,141518.39509821,497462.1704436,Plaine Commune,T6,930011202,930011202,93,00851,93001,Aubervilliers,Zone Industrielle,A,00,3,56.158121585,280.927528169527,246.979165046059,5.25924593010713,28.6891171933611,1.87210059632654,10.2122840649666,731.378190719699,2.96129509784077,53.6502151735694,186.354383400016,62.543497096234,6.97456647247278,21.7225672309502,25.3233899647245,3094.10789002308,561582.764978304
1762,930000636,93001,,930011203,A,Magasins Generaux,394409.6407315,17911.89259112,391236.34765906,Plaine Commune,T6,930011203,930011203,93,00851,93001,Aubervilliers,Magasins Generaux,A,00,3,50.5108324972,295.073239832321,284.013956422772,0,11.0592834095488,0,3.7479791172637,735.576359581288,2.58993032893897,1.09725433502165,279.328417202794,18.594353431287,3.58828488495655,0.386338174659389,6.54698581206626,3164.55900369117,505104.011521067
1763,930001889,93005,,930050101,H,Fontaine des Prés 1,836776.84013702,108074.53552582,743568.92974141,Territoire des aéroports,T7,930050101,930050101,93,00851,93005,Aulnay-sous-Bois,Fontaine des Pres 1,H,00,1,99.131053758,581.997169349851,554.03175254218,3.94024191647692,24.025174891194,0.67702080422119,4.12805700035149,1715.88921448467,3.0970954401283,100.639685298489,453.392067243691,399.279818252262,0,18.1649670504809,72.0680387757856,5580.6264732971,991382.687942304
1764,930001891,93005,,930050102,H,Fontaine des Prés 2,328702.63278472,283839.35304568,324614.4048831,Territoire des aéroports,T7,930050102,930050102,93,00851,93005,Aulnay-sous-Bois,Fontaine des Pres 2,H,00,1,40.3821656605,769.996244674176,735.014797784267,12.9138786936404,22.0675681962686,1.67713528253699,2.86593192485069,2073.26265223104,2.82070872379845,568.212465767437,140.1781765256,79.6803939090197,26.6241554912301,77.3062620617078,10.8406516643229,3180.89675171618,403845.98414161
1765,930000639,93005,,930050103,H,Fontaine des Pres 3,291144.91682982,283833.83419653,290834.55776961,Territoire des aéroports,T7,930050103,930050103,93,00851,93005,Aulnay-sous-Bois,Fontaine des Pres 3,H,00,1,35.2546891141,871.495815421711,819.03065397545,4.72672276971327,47.7384386765478,0.542368957609514,5.47775879491143,1999.52089330879,2.44132607687322,570.782902840527,231.603639565613,125.54223155321,16.6441115693096,69.6900537324255,15.3281480911425,3449.64188993351,352568.118722343
1766,930001798,93005,,930050201,A,Nord 1,3116197.48184489,127275.75913901,2737080.54745462,Territoire des aéroports,T7,930050201,930050201,93,00851,93005,Aulnay-sous-Bois,Nord 1,A,00,3,359.78790108,,,,,,,,,,,,,,,10496.2440521278,3593333.96139207
1767,930000641,93005,,930050202,H,Nord 2,83501.92556827,69070.26828052,83053.79965235,Territoire des aéroports,T7,930050202,930050202,93,00851,93005,Aulnay-sous-Bois,Nord 2,H,00,1,11.4827422745,792.496013496081,780.262355340118,0,12.2336581559634,0,1.54368702777379,2834.57221426462,3.63284502304231,6.13172127895985,774.130634061158,521.621971039746,0,0.785853788407749,66.8521257586969,1534.09680387954,114836.347969547
1768,930000642,93005,,930050203,H,Nord 3,831898.67602492,236552.85859196,487779.30432936,Territoire des aéroports,T7,930050203,930050203,93,00851,93005,Aulnay-sous-Bois,Nord 3,H,00,1,100.773880225,579.497098285086,567.940972745877,2.90320848054803,8.65291705866084,0.500987578564162,1.49317694329576,1937.58666019973,3.41159865757157,340.599842405069,198.229407496793,171.223767192781,29.1117228440142,59.9709932457135,30.148162469235,5728.28776600811,1007830.86899322
1769,930000643,93005,,930050204,H,Nord 4,104663.47063868,96779.99478045,101612.12732138,Territoire des aéroports,T7,930050204,930050204,93,00851,93005,Aulnay-sous-Bois,Nord 4,H,00,2,13.7777451222,1347.99326031933,1319.13055209293,0,28.862708226392,0,2.14116116719713,4706.70811081493,3.56803813189472,7.68151761673572,1306.20382357268,1244.40067189628,5.24521090351453,0.582316708876783,94.3349140024021,1793.94417701114,137789.294539638
1770,930000644,93005,,930050206,H,Nord 6,745942.89098338,134827.116548,252331.50349494,Territoire des aéroports,T7,930050206,930050206,93,00851,93005,Aulnay-sous-Bois,Nord 6,H,00,1,82.8070741305,1418.49288742928,1392.11481950631,0,26.3780679229674,0,1.85958408087418,5366.67173185963,3.85504963862308,165.082973738569,1215.36394594257,1125.1069771828,11.6678998251706,11.8584308869805,80.8199842008579,4938.20750093559,828155.374919346
1771,930000645,93005,,930050207,H,Nord 7,613123.44882071,116678.00950153,124640.68333561,Territoire des aéroports,T7,930050207,930050207,93,00851,93005,Aulnay-sous-Bois,Nord 7,H,00,2,73.1753574461,329.998319211695,328.973925049805,0,1.02439416189028,0,0.310424054382267,1195.55090928841,3.63418136895623,209.213951625247,119.759973424558,80.9267253198044,0,63.5959070596774,24.5997385074068,4169.27560113149,731824.057799291
1772,930001820,93005,,930050208,H,Nord 8,80801.58671362,78469.69329596,78469.69329596,Territoire des aéroports,T7,930050208,930050208,93,00851,93005,Aulnay-sous-Bois,Nord 8,H,00,1,12.4681412103,423.997833717064,423.997833717064,0,0,0,0,1430.40574318652,3.37361568724672,0,420.830601090704,388.006218393266,3.16723262636074,0,91.511368110476,3322.07951421316,124692.160971121
1773,930001821,93005,,930050209,H,Nord 9,94807.971758,77407.55139634,93410.85581748,Territoire des aéroports,T7,930050209,930050209,93,00851,93005,Aulnay-sous-Bois,Nord 9,H,00,1,11.2660162129,697.996552048989,674.853563763066,0,23.142988285923,0,3.31563074602391,2039.44047138962,3.02204890201283,3.09730932561153,667.44674608341,562.796560113792,4.30950835404501,0.458960208840056,83.3953601690372,1703.58123217816,112669.105640819
1774,930001898,93005,,930050301,H,Nonneville 1,294070.10557874,218193.85342224,280313.05122535,Territoire des aéroports,T7,930050301,930050301,93,00851,93005,Aulnay-sous-Bois,Nonneville 1,H,00,2,38.0765616847,923.995673660589,846.776987291314,15.7302602167345,61.4884261525404,1.70241708539782,6.65462273312839,2014.10632937925,2.37855581765632,365.88359239121,471.259510726835,316.15114546282,9.63388417326845,43.2089674002131,37.335821616283,3014.66088382943,380781.560798219
1775,930000649,93005,,930050302,H,Nonneville 2,249164.02025118,247952.36596677,247952.36596677,Territoire des aéroports,T7,930050302,930050302,93,00851,93005,Aulnay-sous-Bois,Nonneville 2,H,00,1,30.9776956097,923.995576379524,865.817418381042,18.5860830618372,39.5920749366446,2.01149048079459,4.2848771085872,1923.43289083758,2.22152251733874,660.00416774318,179.169866396587,0,26.643384241275,76.2290240103157,0,2613.0070122177,309787.565383067
1776,930000721,93008,,930080113,H,Préfecture 3,104641.57963243,47316.8006152,90236.23449315,Est Ensemble,T8,930080113,930080113,93,00851,93008,Bobigny,Prefecture 3,H,00,3,12.094279658,1002.00506391914,940.269271112758,8.3124146534517,53.4233781529348,0.829578108212282,5.33164752121908,2420.7987041951,2.57458025968477,4.57911214516404,922.498238015131,908.760901579639,13.1919209524631,0.487000084533754,96.6490057155829,1766.00424615607,120942.279909112
1777,930002029,93008,,930080114,H,Prefecture 4,110001.65509576,73956.53241757,103869.07731282,Est Ensemble,T8,930080114,930080114,93,00851,93008,Bobigny,Prefecture 4,H,00,1,13.2933915133,1507.50776216066,1441.27916296967,0,66.2285991909868,0,4.39325095719996,4628.32644480559,3.21126299728721,203.032357308653,1207.36995818748,875.332865334007,30.8768474735373,14.0869557074784,60.7330549017606,1651.95057318483,132933.958727982
1778,930002031,93008,,930080115,H,Bourse du Travail 2,206822.93650401,129803.23390019,206490.90589428,Est Ensemble,T8,930080115,930080115,93,00851,93008,Bobigny,Bourse du Travail 2,H,00,1,24.4829301259,1517.0076892579,1427.7425679885,3.73721202284853,85.5279092465571,0.246354191169375,5.637935117415,3478.42341028765,2.43630994009536,518.985607205228,889.439488872052,509.680953438731,19.3174719112186,36.3500829100032,35.6983790261857,2521.01404459808,244829.973951536
1779,930002028,93008,,930080116,H,Bourse du Travail 3,96388.14964042,65562.2460144,68724.15271939,Est Ensemble,T8,930080116,930080116,93,00851,93008,Bobigny,Bourse du Travail 3,H,00,1,12.4451774426,505.002614077209,485.382250604597,2.65213637890954,16.9682270937024,0.525172802076637,3.36002757623512,1324.00956665854,2.72776675498401,129.620181417252,349.996263112848,232.680703482378,5.76580607449645,26.7047633603817,47.9376209559679,2918.10981199321,124452.161860594
1780,930002035,93008,,930080117,H,Bourse du Travail 4,62595.19993391,48942.42674346,62014.60974145,Est Ensemble,T8,930080117,930080117,93,00851,93008,Bobigny,Bourse du Travail 4,H,00,1,7.70995818988,556.002871094452,533.1052510615,0,22.8976200329516,0,4.11825571833457,1334.72377256272,2.50367778202347,4.1188253747561,524.867600311988,512.431058107507,4.1188253747561,0.772610167796104,96.1219303481203,1191.53374361984,77099.2316232144
1781,930002030,93008,,930080118,H,Prefecture 5,62545.5186971,37167.69457702,57427.39438895,Est Ensemble,T8,930080118,930080118,93,00851,93008,Bobigny,Prefecture 5,H,00,3,7.59245467078,429.002292390277,425.651372667355,0,3.35091972292197,0,0.781095994674437,1235.1588783108,2.9018087515392,3.35093776975009,422.300434897605,413.190648243692,0,0.787249374705726,97.0725515706486,1516.08523254637,75924.0950936051
1782,930005026,93008,,930080119,H,Les Vignes 4,196288.57726239,107877.47645148,191077.95043781,Est Ensemble,T8,930080119,930080119,93,00851,93008,Bobigny,Les Vignes 4,H,00,2,24.0502074477,908.504756454883,883.179260551201,0,25.3254959036822,0,2.78760190563073,2321.24773613735,2.62828605677248,287.174590873213,592.390544485132,383.4352050966,3.61412519285574,32.5160025490165,43.415331657278,2212.91779980486,240499.148439889
1783,930002195,93008,,930080120,H,Les Vignes 5,121781.07398229,86912.49848217,98126.21593122,Est Ensemble,T8,930080120,930080120,93,00851,93008,Bobigny,Les Vignes 5,H,00,2,16.394479185,777.504013313913,745.192733024275,2.98843183231698,29.3228484573211,0.384362238797913,3.77140798699417,2032.96603742636,2.72810770601025,67.8604145211329,673.328891021432,433.651372746254,4.00342748171,9.10642462195379,58.1931832569451,2315.04622109715,163946.418245384
1784,930001952,93010,,930100101,H,La Flamiche,148273.81018647,103402.41066477,104772.82353331,Est Ensemble,T8,930100101,930100101,93,00851,93010,Bondy,La Flamiche,H,00,1,22.1556773082,701.499380002429,660.640370716622,0,40.8590092858079,0,5.82452535961847,1864.13900256897,2.82171524054285,381.44450063185,269.773072601261,181.935763285011,9.42279748351096,57.7385999311672,27.5393044914374,4251.22712014354,221560.164065908
1785,930000730,93010,,930100102,H,La Terre Saint-Blaise,62525.7726724,42720.24489582,61520.37218353,Est Ensemble,T8,930100102,930100102,93,00851,93010,Bondy,La Terre Saint-Blaise,H,00,1,8.01464170941,609.999452858064,583.008818182881,3.34058768110638,23.6500469940775,0.547637815977463,3.87706036181977,1494.03718237006,2.56263222060118,91.9649808457424,487.273216777052,426.903240293182,3.77062056008583,15.7742006600138,73.2241480709936,1240.36025225343,80147.768062999
1786,930000731,93010,,930100103,H,Les Confins d'Aulnay,52353.65705314,47255.16127802,47255.16127802,Est Ensemble,T8,930100103,930100103,93,00851,93010,Bondy,Les Confins d'Aulnay,H,00,1,6.91251591446,820.499259770352,788.754040986795,0,31.7452187835564,0,3.86901248301449,2307.26431153611,2.92520125621104,0,788.754040986795,758.730904637031,0,0,96.1935996787791,1941.91149218553,69125.9788922732
1787,930000732,93010,,930100104,H,Suzanne Buisson,89139.59258306,78934.62735783,85263.2645617,Est Ensemble,T8,930100104,930100104,93,00851,93010,Bondy,Suzanne Buisson,H,00,1,11.8722030387,954.499133405468,923.402541917791,8.95011414406515,22.146477343612,0.937676508110896,2.32021974337449,2669.08694504341,2.89049122552777,109.695357359302,801.388100053069,756.609759079494,12.3190845054201,11.8794731852783,81.9371535958858,1428.22520672678,118723.416500659
1788,930000733,93010,,930100105,H,Le Château Gobillon,469280.0979686,198233.53229043,312028.06442659,Est Ensemble,T8,930100105,930100105,93,00851,93010,Bondy,Le Chateau Gobillon,H,00,1,54.0379392727,727.49934253367,700.565325225659,5.23684286626044,21.697174441751,0.719841594361038,2.98243217185407,2187.703799316,3.12276917018597,300.8624456884,387.390435439714,272.114019701487,12.3124440975453,42.9456661434805,38.8420622464917,3190.40838370421,540385.644610278
1789,930001902,93010,,930100106,H,Les Merisiers,258777.09574436,129198.02421776,248707.78117903,Est Ensemble,T8,930100106,930100106,93,00851,93010,Bondy,Les Merisiers,H,00,2,32.6709235526,647.499421099674,616.849072069729,2.82195875559305,27.8283902743516,0.435824135688092,4.29782473428154,1912.35946453248,3.10020643804471,347.710133099523,246.596127040633,132.363188124161,22.5428119295725,56.3687535320176,21.4579536741524,3422.35872347895,326709.853124318
1790,930000735,93010,,930100107,H,La Noue Caillet,142633.00812712,117772.3891709,136056.33338749,Est Ensemble,T8,930100107,930100107,93,00851,93010,Bondy,La Noue Caillet,H,00,2,17.6501519206,657.999396051286,643.5394614136,0,14.4599346376857,0,2.19756047261762,2301.63214161173,3.576520601481,308.840415729088,325.831674222877,290.060170249748,8.86737146163474,47.990905647136,45.0726315388028,2343.60141568255,176502.298442328
1791,930000736,93010,,930100108,A,Le Parc du Château,156599.9662973,14687.96876395,135017.56526258,Est Ensemble,T8,930100108,930100108,93,00851,93010,Bondy,Le Parc du Chateau,A,00,3,20.7484762381,9.49999338133482,7.05253960742839,0,2.44745377390643,0,25.762689253185,14.1239908569431,2.00268153645906,7.05253960742839,0,0,0,100,0,1909.93536427444,207484.424063688
1792,930001914,93010,,930100201,H,Le Mainguy,228667.04513056,158019.98050677,200540.30112094,Est Ensemble,T8,930100201,930100201,93,00851,93010,Bondy,Le Mainguy,H,00,1,31.7326538998,975.499128660543,928.458513084498,0,47.0406155760448,0,4.82220990198487,2576.39112241063,2.77491248785195,426.553613580113,452.781358142683,264.989852502323,49.1235413617021,45.942129623329,28.5408393340034,2950.27763555527,317322.935256252
1793,930001961,93010,,930100202,H,Le Centre Ville,141073.69701463,114629.32988453,131650.98939485,Est Ensemble,T8,930100202,930100202,93,00851,93010,Bondy,Le Centre Ville,H,00,1,17.7219407795,1760.49844729294,1654.49191157223,7.8770558694143,98.1294798512987,0.447433275588887,5.57396003399997,3956.25325730254,2.39121946117161,817.919292385428,804.043476231841,385.064205861198,32.5291429549611,49.4362823211493,23.2738645119926,2193.72805398564,177217.845415711
1794,930000739,93010,,930100203,H,Le Champart,140591.82180723,136262.9166186,140591.82180723,Est Ensemble,T8,930100203,930100203,93,00851,93010,Bondy,Le Champart,H,00,1,17.1908295495,1224.99896417443,1103.72721164334,8.78222499166358,112.489527539421,0.716916932054898,9.18282633938648,2351.5614098735,2.13056395191367,532.709328165153,548.931719783983,221.846507719676,22.0861636942068,48.264582275905,20.0997588334683,1901.76767731423,171905.300042074
1795,930001909,93010,,930100204,H,Le Moulin à Vent,334893.91546474,178200.88939815,327958.09738373,Est Ensemble,T8,930100204,930100204,93,00851,93010,Bondy,Le Moulin à Vent,H,00,1,40.8745194798,1353.9987996163,1279.07264885809,10.4112905340027,64.5148602242061,0.768929081543729,4.76476494975392,2957.50173672245,2.31222342168196,696.66453680429,553.532141760653,221.184697344595,28.8759702931441,54.4663774513706,17.2925828366404,3162.75745091425,408733.161240593
1796,930003768,93010,,930100301,H,La Mare à La Veuve,369163.98935254,220696.25903972,332069.10075064,Est Ensemble,T8,930100301,930100301,93,00851,93010,Bondy,La Mare à la Veuve,H,00,1,43.8335303674,800.999290094535,756.442012118135,13.6384508025265,30.9188271738731,1.70267951185286,3.8600317823283,1941.38908665843,2.56647443631837,603.498510737827,138.636713983611,0,14.3067873966975,79.7811994931314,0,2798.09867269978,438320.365800053
1797,930002010,93010,,930100302,H,La Remise à Jorelle,285844.79165106,204315.02753949,278269.51284305,Est Ensemble,T8,930100302,930100302,93,00851,93010,Bondy,La Remise à Jorelle,H,00,1,34.8898415021,1536.49860408867,1487.41772405404,6.7734450488761,42.3074349857561,0.440836394569558,2.75349648045072,4337.83972848935,2.91635608366043,790.92537197047,684.391508291392,415.380426986849,12.1008437921807,53.174394736588,27.9262792334292,3715.9635292668,348887.552564092
1798,930002008,93010,,930100303,H,Le Vieux Château,170158.49990565,150079.37270716,169215.64056201,Est Ensemble,T8,930100303,930100303,93,00851,93010,Bondy,Le Vieux Chateau,H,00,1,19.952771321,849.999252852553,796.125322944865,2.81078340419618,51.0631465034918,0.330680691161003,6.00743428092748,2173.94033310671,2.73065090438941,464.808067285125,318.021149807876,173.386680704948,13.2961058518648,58.3837812828012,21.7788174434135,2304.50241735636,199522.924847073
1799,930001905,93010,,930100304,H,Le SauLe Blanc,143090.84828935,127504.21459988,137039.87299192,Est Ensemble,T8,930100304,930100304,93,00851,93010,Bondy,Le Saule Blanc,H,00,1,17.8938554175,995.499108502509,949.937969315399,0,45.5611391871095,0,4.57671320827654,2564.93600543053,2.7001089421439,209.3499984967,726.143935321438,650.047197676368,14.4440354972616,22.0382809466574,68.4304890081238,1724.28418198098,178934.629376423
1800,930001906,93010,,930100305,H,Les Courts Sillons,261339.67428389,236388.00065297,261339.67428389,Est Ensemble,T8,930100305,930100305,93,00851,93010,Bondy,Les Courts Sillons,H,00,1,31.5460526204,948.499155384158,899.983079586293,0,48.5160757978653,0,5.11503626781992,2556.63691203786,2.84076108765634,744.067025642371,136.635114915028,8.76880334912369,19.2809390288945,82.6756683008313,0.9743298010841,2696.06549425377,315452.522123811
1801,930001911,93010,,930100401,H,Les Friches,211879.80252631,201700.74750001,201700.74750001,Est Ensemble,T8,930100401,930100401,93,00851,93010,Bondy,Les Friches,H,00,1,25.9477292774,1039.99906593217,995.298929093848,0,44.7001368383215,0,4.29809394090714,2619.1015898474,2.63147232784819,404.854073647558,572.170650781251,457.625682619905,18.2742046650393,40.6766310917415,45.978717473005,3209.9204089592,259473.244364933
1802,930000747,93010,,930100402,H,La Martraye,129893.08691064,92862.04126828,101729.71489494,Est Ensemble,T8,930100402,930100402,93,00851,93010,Bondy,La Martraye,H,00,1,14.9703590351,742.999344600457,698.363054412074,5.70878231281187,38.9275078755704,0.768342846369768,5.23923852133455,2086.35354213048,2.9874912897374,163.29264109704,518.233714752519,401.554536231087,16.8366985625148,23.3821992823647,57.4993957217769,1560.76978115564,149701.488330101
1803,930001960,93010,,930100403,H,Les Flèches,99738.58448526,71206.43791949,92664.04817558,Est Ensemble,T8,930100403,930100403,93,00851,93010,Bondy,Les Fleches,H,00,1,12.5940648817,862.999229925945,820.55484313298,3.51538243608025,38.9290043568846,0.407344794083062,4.51089676641138,2011.26692526514,2.45110603160402,138.088838731124,676.675610986599,539.859204521433,5.79039341525682,16.8287153365501,65.7919710107594,1673.03045961123,125939.818557942
1804,930001912,93010,,930100404,H,La Ferme,286337.19532114,122677.5161033,275756.55252937,Est Ensemble,T8,930100404,930100404,93,00851,93010,Bondy,La Ferme,H,00,1,33.4097306795,1024.49908756508,972.247913267227,2.63953414890374,49.6116401489484,0.257641434818366,4.84252653331884,2348.27999818476,2.41530988767401,397.232595001339,534.2108119923,439.244121944045,40.8045062735883,40.8571301188442,45.1782015626005,2840.66741219777,334095.463095815
1805,930001910,93010,,930100405,H,Fosse de La Regale,249173.53925688,205021.3116414,239572.48171596,Est Ensemble,T8,930100405,930100405,93,00851,93010,Bondy,Fosse de la Regale,H,00,1,30.2567113671,915.999162637638,892.254111230496,0,23.7450514071428,0,2.59225689014479,2450.53588474412,2.74645513413731,527.150627578511,350.814590424411,297.199282119759,14.2888932275737,59.080773172513,33.3088162193946,3383.82141714899,302564.520283915
1806,930002076,93013,,930130101,A,Parc Exposition,243067.22001361,190376.2913297,197506.58871008,Territoire des aéroports,T7,930130101,930130101,93,00851,93013,Le Bourget,Parcexpo,A,00,3,32.0619422498,71.9986983904844,66.4295079449942,0,5.56919044549014,0,7.73512656476882,132.859015889988,2,55.3579232874952,11.071584657499,0,0,83.3333333333333,0,2900.89485810786,320639.902480625
1807,930002078,93013,,930130102,H,Stade Eglise,290939.15088337,195954.7778561,256420.17439836,Territoire des aéroports,T7,930130102,930130102,93,00851,93013,Le Bourget,Stade Eglise,H,00,1,34.8561995212,886.484018171783,815.655518611567,23.3957571436534,47.4327424165628,2.63916287987944,5.35065962208596,2219.02314838411,2.72053961231256,272.057788536054,535.275423433793,155.115804239903,8.32230664171979,33.3544961479767,19.01731805897,3568.29082950724,348581.112423417
1808,930000753,93013,,930130103,H,Baudouin République,127402.14671544,121154.51488894,123981.12969045,Territoire des aéroports,T7,930130103,930130103,93,00851,93013,Le Bourget,Baudouin Republique,H,00,1,16.8380136,1017.98247612475,894.356099881267,36.7327242408124,86.8936520026739,3.60838473179285,8.53586913730184,2144.97066415704,2.39834073300535,504.621438026488,376.792391100561,10.2157976331059,12.9422707542185,56.4228765358094,1.14225168637662,1716.85247203827,168389.006362232
1809,930000754,93013,,930130104,H,Guynemer Gai Logis,137294.93023889,84407.27414258,135282.40166023,Territoire des aéroports,T7,930130104,930130104,93,00851,93013,Le Bourget,Guynemer Gai Logis,H,00,1,15.8258615256,904.983162736435,859.313888210917,4.30867994344101,41.3605945820765,0.4761060891357,4.57031647495106,2002.11707942447,2.32990192162826,111.005902859074,740.333915287699,615.392203973187,7.97407006414435,12.9179691358401,71.6143672778787,2344.23304502351,158267.15177769
1810,930000755,93013,,930130105,H,L'Etang,439412.16687152,135621.27527147,428670.87541359,Territoire des aéroports,T7,930130105,930130105,93,00851,93013,Le Bourget,l'Etang,H,00,1,48.4863550716,1059.98165783822,936.118526488588,24.1784612109336,99.6846701386962,2.28102637740397,9.40437689667181,2203.0432893225,2.3533807172754,533.555152572899,391.364147506628,21.9764204437305,11.1992264090609,56.9965380959057,2.34761088707055,3393.99573454066,484887.376177247
