OBJECTID,N_SQ_IR,C_CAINSEE,N_QU,C_IR,C_TYPEIR,L_IR,M2_IP,M2_POP,M2_EMP,NOM_EPT,EPT,IRIS,IRIS_NUM,DEP,UU2010,COM,LIBCOM,LIBIRIS,TYP_IRIS,MODIF_IRIS,LAB_IRIS,SHAPE_ha,P12_POP1564,P12_ACT1564,TX12_ACT1564,P12_ACTOCC1564,TX12_ACTOCC1564,C12_ACTOCC15P,C12_ACTOCC15P_TCOM,TX12_ACTOCC15P_TCOM,C12_ACT1564_CS1,C12_ACT1564_CS2,C12_ACT1564_CS3,C12_ACT1564_CS4,C12_ACT1564_CS5,C12_ACT1564_CS6,SHAPE_Length,SHAPE_Area
1883,930002064,93029,,930290702,H,Petit Drancy 2,43031.54546948,25043.40980665,29420.2246899,Territoire des aéroports,T7,930290702,930290702,93,00851,93029,Drancy,Petit Drancy 2,H,00,1,6.60980230285,1232.82452931526,858.055454595243,69.6007772551239,593.878040362735,48.1721466632879,595.60550670476,326.824817918027,54.8726991673086,0,19.9466058710005,29.1379137758632,155.74470693878,358.280182898514,241.474072793558,1213.73347253903,66099.0664245067
1884,930000805,93029,,930290703,H,Petit Drancy 3,217711.69898011,206506.54170778,217074.21791084,Territoire des aéroports,T7,930290703,930290703,93,00851,93029,Drancy,Petit Drancy 3,H,00,1,27.1687425785,1285.5991663318,909.404066935284,70.7377610962591,756.259067430653,58.8254167578912,763.755143541966,333.296635706698,43.6392001448282,0,83.1606932851322,67.3973127264944,164.688188379195,291.215425029685,262.323521869303,3254.97581936506,271692.417185178
1885,930002062,93029,,930290704,H,Petit Drancy 4,261135.95398771,203482.52397395,250888.61834934,Territoire des aéroports,T7,930290704,930290704,93,00851,93029,Drancy,Petit Drancy 4,H,00,1,33.3542655065,1690.8577881504,1247.77552010492,73.7954148982475,1056.18880037181,62.4646737161233,1059.32412579884,412.485517898459,38.9385559955413,0,47.7791759354802,83.5643388909758,240.04001584533,469.539039589655,378.101742689522,2589.40234372188,333549.483999581
1886,930002141,93029,,930290801,H,L'Avenir Parisien 1,239887.49745189,47883.10613877,232456.92938746,Territoire des aéroports,T7,930290801,930290801,93,00851,93029,Drancy,l'Avenir Parisien 1,H,00,1,27.0492882151,1289.69795223385,942.858816023017,73.1069483664695,690.247960487003,53.5201253356604,691.167714728684,380.139684839527,54.9996298638963,0,26.529566133198,14.8735044951137,196.046798385758,422.61289571545,245.006134365094,2388.23861781901,270498.606387347
1887,930002140,93029,,930290802,H,L'Avenir Parisien 2,106386.48132254,104999.00079056,105816.33813258,Territoire des aéroports,T7,930290802,930290802,93,00851,93029,Drancy,l'Avenir Parisien 2,H,00,1,12.7769149548,1564.18802779806,1085.36661767155,69.3885005116322,823.52974163481,52.6490247335616,833.195591488628,474.099939621259,56.9013979987831,0,50.6006759585514,50.6442193225268,187.203866809743,430.428366800238,306.329651985685,1601.15357404928,127771.972367099
1888,930000809,93029,,930290803,H,L'Avenir Parisien 3,109098.59431857,104824.83548755,109098.59431857,Territoire des aéroports,T7,930290803,930290803,93,00851,93029,Drancy,l'Avenir Parisien 3,H,00,1,13.5766042462,1181.26021977312,872.945605076681,73.8995176900432,680.222703380219,57.5844925609081,683.427245919011,420.587540783214,61.5409384531701,0,32.3575113212082,77.9993181445965,112.032084609691,307.715909324151,291.402993386488,1659.20801540297,135769.932662034
1889,930002060,93029,,930290804,A,L'Avenir Parisien 4,687702.88582474,158295.65060671,677117.7025488,Territoire des aéroports,T7,930290804,930290804,93,00851,93029,Drancy,l'Avenir Parisien 4,A,00,3,77.6618906552,625.733431854897,438.035762082384,70.0035733721131,392.707450056558,62.7595442507255,398.973329493202,314.796628797908,78.9016722490649,0,4.81198595433767,85.725976065331,87.328818389766,141.44510598088,108.361610218692,7984.6060512635,776643.790540892
1890,930002058,93029,,930290901,H,Paris Campagne 1,180472.42622701,167359.99024476,179359.48444818,Territoire des aéroports,T7,930290901,930290901,93,00851,93029,Drancy,Paris Campagne 1,H,00,1,21.9263018636,1109.80244744245,807.903253207168,72.7970329376179,726.47524832531,65.4598708084922,743.705750628364,298.340827500406,40.1154391032119,0,42.9314489952755,102.869452939773,225.864107846976,269.340292777678,165.672760232267,2526.8044514402,219269.751794406
1891,930000812,93029,,930290902,H,Paris Campagne 2,103299.21636612,95266.68273419,102512.12926811,Territoire des aéroports,T7,930290902,930290902,93,00851,93029,Drancy,Paris Campagne 2,H,00,1,12.6319845997,1838.43454769745,1346.96542013422,73.2669771584325,1088.97480061493,59.2338085671214,1108.65331532747,703.160952426737,63.4247823648132,0,33.5631289734544,116.955839221926,260.182165215059,500.682549009589,405.66479979165,1406.90172565833,126324.620007013
1892,930001975,93029,,930290903,H,Paris Campagne 3,207898.25404512,199209.1030908,206734.40307687,Territoire des aéroports,T7,930290903,930290903,93,00851,93029,Drancy,Paris Campagne 3,H,00,1,25.6926790316,1855.20293129133,1350.59420884488,72.8003490111343,1091.44173946456,58.8313936473169,1094.85239288934,580.162517222044,52.9900213937498,0,81.6609832496755,68.3424743273286,309.507353692424,447.938145829297,399.999719085148,2774.64299892621,256935.804111156
1893,930001981,93029,,930290904,H,Paris Campagne 4,210359.81376887,181709.91029121,203084.16399135,Territoire des aéroports,T7,930290904,930290904,93,00851,93029,Drancy,Paris Campagne 4,H,00,1,25.5012213356,1450.8381855712,1050.94497459812,72.4370908520277,846.619110736317,58.3537929423192,854.367546040448,340.762500053458,39.8847664137895,0,59.1836762770725,95.4696884878332,257.856345692865,323.341055133107,277.817114860719,2919.12208414769,255021.675243411
1894,930002071,93030,,930300101,H,0101,2269247.51928058,103144.6288996,2142592.97750436,Territoire des aéroports,T7,930300101,930300101,93,00851,93030,Dugny,Iris No 0101,H,00,Z,239.467201407,2306.03882220774,1820.51995032198,78.9457633058868,1569.15370533998,68.0454158112442,1548.21911816871,520.20732100837,33.6003679907848,0,36.8326030445772,162.456525016764,304.206540697879,931.235961698382,369.544943263668,7865.92183726424,2382689.78416116
1895,930002072,93030,,930300102,H,0102,307037.09172261,129551.62032742,211036.75145193,Territoire des aéroports,T7,930300102,930300102,93,00851,93030,Dugny,Iris No 0102,H,00,Z,35.7197916241,1702.86275834535,1284.293552233,75.4196746589802,1092.72812792603,64.1700643560859,1157.05436150323,391.306882787287,33.8192306089151,0,38.1961348929922,116.357878335606,359.035309002662,529.369163031065,294.637081988179,2858.39173667189,362701.819950071
1896,930002075,93030,,930300103,H,0103,493772.49930409,130330.14428713,155529.36548796,Territoire des aéroports,T7,930300103,930300103,93,00851,93030,Dugny,Iris No 0103,H,00,Z,57.1425565913,1411.70199377313,1007.80940487203,71.3896707178547,805.875775748395,57.0854032439585,753.252412768517,339.003052177045,45.0052394696046,0,32.2456839992097,60.4229835562321,182.105511737439,439.607700914349,252.568667797242,4155.63162992028,571470.141195272
1897,930002074,93030,,930300104,H,0104,485319.50108821,89006.73156519,275437.63278549,Territoire des aéroports,T7,930300104,930300104,93,00851,93030,Dugny,Iris No 0104,H,00,Z,55.8050223028,1502.66843829906,1078.19964396881,71.752331817741,830.949680319496,55.2982720033761,853.261185921351,360.682956504044,42.2711078923131,0,32.3209018886631,48.1929496288757,267.41681352382,401.062270585804,337.457374724112,3702.19927526344,558088.507545407
1898,930000819,93031,,930310101,H,0101,52178.93058081,34030.62593718,43923.154202,Plaine Commune,T6,930310101,930310101,93,00851,93031,Épinay-sur-Seine,Iris 1,H,00,1,6.69863765917,1342.20651575548,971.059922208694,72.3480262396225,782.625518203821,58.3088749024074,790.621386995971,421.055296465262,53.2562492478346,0,71.477124929332,124.16016406381,254.157814922499,322.097358216292,186.027589716849,1774.74980442996,66991.6631385204
1899,930000820,93031,,930310102,H,0102,31772.44413015,8412.43976769,31488.80569017,Plaine Commune,T6,930310102,930310102,93,00851,93031,Épinay-sur-Seine,Iris 2,H,00,1,4.16780784431,1377.04479853321,934.811677527576,67.8853497375909,682.183513080367,49.5396746574264,685.34686951371,397.387761204705,57.9834502617153,0,51.6767474338643,52.1532418142846,160.562007043884,376.671360588088,239.334332366104,919.421642102338,41681.428285219
1900,930000821,93031,,930310103,H,0103,49896.6820147,48552.36431497,48552.36431497,Plaine Commune,T6,930310103,930310103,93,00851,93031,Épinay-sur-Seine,Iris 3,H,00,1,7.52617712871,2289.62668824362,1487.77960054726,64.9791342923476,1102.24970692623,48.1410228394817,1112.68057633588,717.520995461459,64.4858021899058,0,81.8297768790845,66.2002499095341,267.710071543921,571.396195021981,436.341658671376,1079.42639495516,75268.0789041416
1901,930002330,93031,,930310104,H,0104,417887.44843172,246663.37851728,305938.7453659,Plaine Commune,T6,930310104,930310104,93,00851,93031,Épinay-sur-Seine,Iris 4,H,00,2,60.5064887312,2275.02245059887,1629.29323608729,71.6165783620463,1342.67131145077,59.0179367723308,1353.66041083897,762.497534861412,56.3285687278712,0,76.762210457794,188.116267212692,424.313934622304,584.199000701931,327.730836274283,5642.77790237611,605112.260141667
1902,930000823,93031,,930310201,H,0201,172187.39263021,168783.95800572,168783.84425655,Plaine Commune,T6,930310201,930310201,93,00851,93031,Épinay-sur-Seine,Iris 5,H,00,1,20.5757127027,1731.05069252135,1178.71770197288,68.0926160663745,1041.26758431854,60.1523449785221,1049.81207509703,501.501919307549,47.7706373553757,0,44.5354485487009,66.2072044453368,321.255589669379,408.907254340292,317.288599138201,2592.17528603768,206457.855328553
1903,930002322,93031,,930310202,H,0202,225362.57656972,163850.5862795,222507.49579433,Plaine Commune,T6,930310202,930310202,93,00851,93031,Épinay-sur-Seine,Iris 6,H,00,1,28.1280451603,1607.44097282451,1101.32240557385,68.5140185047456,952.405037588126,59.2497674060533,953.228403985061,469.638314642779,49.2681830167262,0,27.6650624757249,77.920814620968,262.77036907282,403.069919684558,297.591006855491,2859.89361539481,281306.182367742
1904,930000825,93031,,930310203,H,0203,152213.79156534,147950.37960225,147950.3038019,Plaine Commune,T6,930310203,930310203,93,00851,93031,Épinay-sur-Seine,Iris 7,H,00,1,17.0865278942,1605.09846142687,1176.28168304884,73.2840826476884,1053.5446547052,65.6373848722425,1073.45579156998,527.153468425384,49.1080743674033,0,68.0069062846033,111.366004035162,286.930725345065,478.969560705568,200.578756669002,2210.42292767893,171191.009447131
1905,930000826,93031,,930310301,H,0301,138414.19787596,113444.05504464,138032.59472221,Plaine Commune,T6,930310301,930310301,93,00851,93031,Épinay-sur-Seine,Iris 8,H,00,1,16.9506295977,2050.69500352488,1376.11068918597,67.1046004803549,1130.24070303205,55.1150074042853,1140.43303326283,607.61312132829,53.2791583202287,0,40.3062683103807,35.809572574036,239.065770614165,588.5116284497,434.333632582299,1774.5337726544,169335.278436302
1906,930000827,93031,,930310302,H,0302,95428.52454702,81285.11793475,94761.96057007,Plaine Commune,T6,930310302,930310302,93,00851,93031,Épinay-sur-Seine,Iris 9,H,00,1,12.1962595108,1293.00392277526,850.584320220487,65.7835838885023,700.395330086282,54.1680746476761,710.311295541649,472.162839141199,66.4726637609149,0,29.5247764286922,32.4365201452737,129.133796151526,407.73250896156,219.338311628503,1697.92939957652,121973.80405194
1907,930000828,93031,,930310303,H,0303,254222.69361558,163824.48214339,223066.89265496,Plaine Commune,T6,930310303,930310303,93,00851,93031,Épinay-sur-Seine,Iris 10,H,00,1,30.9175693558,2543.57335576243,1653.57907279147,65.0100799745095,1329.38862243118,52.2646071684731,1333.83425413205,811.262463428008,60.821834565638,4.87101704092064,41.3196112453209,77.6810424248295,368.20278803203,650.181719954597,457.675955466773,2671.98465704711,309115.232862923
1908,930002331,93031,,930310304,H,0304,280929.56394573,188057.72049679,273027.41877715,Plaine Commune,T6,930310304,930310304,93,00851,93031,Épinay-sur-Seine,Iris 11,H,00,1,35.7326228975,2199.46777658006,1540.13885619246,70.0232516516891,1244.88559580083,56.5994014123044,1249.75435707803,684.242609656801,54.7501679655342,0,50.1636022119757,90.1901190146763,305.661508389478,658.043633819742,401.604538578857,3186.42903712848,357035.368349798
1909,930002310,93031,,930310401,H,0401,93911.60168752,69905.51014058,93911.60168752,Plaine Commune,T6,930310401,930310401,93,00851,93031,Épinay-sur-Seine,Iris 12,H,00,1,11.0732906621,2085.19625421814,1303.87733324607,62.5301973667207,1077.80468279018,51.6884048976151,1088.56729935109,640.964989495659,58.8815215997898,0,33.3861358482462,64.6925038332464,258.360441997243,555.880703657686,354.061484225539,1734.10415816124,110563.970620341
1910,930002311,93031,,930310402,H,0402,221534.44072452,104828.31142936,217053.57960291,Plaine Commune,T6,930310402,930310402,93,00851,93031,Épinay-sur-Seine,Iris 13,H,00,1,25.3721610334,1431.75714942679,958.636313778968,66.9552314903937,845.421155235247,59.0478039920189,847.54468949891,551.036994581297,65.0156860645407,0,15.9750573024212,62.8486701959998,220.914236182,408.541204687431,238.841423984902,2632.73099383638,253130.253027828
1911,930002313,93031,,930310403,H,0403,221096.74620059,170012.17541695,201767.65999825,Plaine Commune,T6,930310403,930310403,93,00851,93031,Épinay-sur-Seine,Iris 14,H,00,1,26.7845989883,2257.91046790679,1417.11269616231,62.7621296904678,1244.56336120524,55.1201377953226,1258.02538714971,621.05925751546,49.3677841368993,0,56.7833751673418,101.906058510179,275.526768454895,568.873050191339,378.768635090285,2898.11830247228,267867.405275146
1912,930002312,93031,,930310404,H,0404,85378.1993707,83488.85183542,83489.02753774,Plaine Commune,T6,930310404,930310404,93,00851,93031,Épinay-sur-Seine,Iris 15,H,00,1,10.7126587669,2071.61851487209,1330.6801899894,64.2338432697185,1058.03258782127,51.0727520644217,1061.49081510723,545.468602838554,51.3870299276635,0,69.6243273852289,50.7736365437677,210.369384736389,591.416275284471,382.12782844891,1799.09952694856,107135.055971192
1913,930000834,93031,,930310405,H,0405,66732.51610518,63189.14869955,66732.51610518,Plaine Commune,T6,930310405,930310405,93,00851,93031,Épinay-sur-Seine,Iris 16,H,00,2,8.52618948998,1228.94217070095,777.455973985119,63.2622097703491,628.977818501341,51.1804243923528,633.570714112023,409.297230159764,64.601664982797,0,42.5147040057906,11.27153858966,122.989202243773,373.901222531922,201.337402173263,1809.85639797424,85268.8072998722
1914,930002320,93031,,930310501,H,0501,258021.47746862,152461.07942758,242870.95296254,Plaine Commune,T6,930310501,930310501,93,00851,93031,Épinay-sur-Seine,Iris 17,H,00,1,39.3599900323,1488.20556599245,1022.32174994837,68.694928530697,858.868487590981,57.7116836018698,862.986649458999,352.729315289225,40.8730906220101,0,61.1677563264656,49.727140486065,200.430066022575,403.370018083065,289.370533800372,3545.76572483946,393627.05500619
1915,930000836,93031,,930310502,H,0502,312736.51710966,217066.07043339,302005.25156527,Plaine Commune,T6,930310502,930310502,93,00851,93031,Épinay-sur-Seine,Iris 18,H,00,1,40.8346954053,2182.20473569713,1420.34548759703,65.0876365706027,1185.65496818642,54.332893187845,1198.63015711425,523.774466133068,43.6977547264517,7.56345313909698,64.3137662847262,138.57880848183,292.019577196969,568.11878593729,321.165874479306,3433.65257753544,408377.443603608
1916,930000837,93031,,930310601,H,0601,494451.85280209,313826.58843843,454101.80830272,Plaine Commune,T6,930310601,930310601,93,00851,93031,Épinay-sur-Seine,Iris 19,H,00,1,57.0894065652,2851.70057354909,2030.62707911731,71.2075839221117,1781.47981859837,62.4707879614874,1789.18601586693,885.510433131891,49.4923627436707,0,89.465127498459,312.60202467051,549.019618346596,658.712474000976,386.800986819756,3230.92770171636,569619.430729378
1917,930001849,93032,,930320101,H,0101,227275.97611944,225641.90852819,221448.49697202,Grand-Paris Est,T9,930320101,930320101,93,00851,93032,Gagny,Iris No 0101,H,00,1,27.5724216397,1187.04686352542,858.141310393714,72.2921172501235,714.803495561261,60.2169566783874,717.784077708185,284.494718192301,39.6351391773227,0,31.4947610434199,114.754761039798,192.580042758076,323.546769743994,173.186871200536,2521.48758856552,275719.612267425
1918,930001848,93032,,930320102,H,0102,363809.5733785,329306.03367169,327243.93229326,Grand-Paris Est,T9,930320102,930320102,93,00851,93032,Gagny,Iris No 0102,H,00,1,42.2866852411,1581.47723975863,1221.40131961865,77.2316723195497,1130.26647105531,71.4690317786561,1139.1764603459,387.589153962538,34.0236273706752,0,94.0379808724275,202.708289472105,390.294671557482,323.903845421625,195.108749791387,3397.40779872908,422855.731900041
1919,930000840,93032,,930320103,H,0103,369978.43206374,136669.47669069,141465.27028914,Grand-Paris Est,T9,930320103,930320103,93,00851,93032,Gagny,Iris No 0103,H,00,1,41.1390637046,1171.27217526251,875.856054993545,74.7781833711916,771.762918975122,65.8909974363688,776.774061841696,337.759792154112,43.4823726417047,0,10.910476433359,138.846644681358,269.078354359268,325.564973213954,123.796682260992,3263.17588997527,411378.583291226
1920,930000841,93032,,930320104,H,0104,357035.90660825,286131.09150371,328424.09839165,Grand-Paris Est,T9,930320104,930320104,93,00851,93032,Gagny,Iris No 0104,H,00,1,39.8548276062,1590.52247011666,1144.82148430665,71.977699517988,1028.07297933726,64.6374382414005,1043.08949085847,421.69637796816,40.4276317289996,0,52.1918382286648,172.695826630451,356.745450408895,319.651027709917,223.088644682349,3323.60588893584,398537.155703962
