OBJECTID,N_SQ_IR,C_CAINSEE,N_QU,C_IR,C_TYPEIR,L_IR,M2_IP,M2_POP,M2_EMP,NOM_EPT,EPT,IRIS,IRIS_NUM,DEP,UU2010,COM,LIBCOM,LIBIRIS,TYP_IRIS,MODIF_IRIS,LAB_IRIS,SHAPE_ha,P12_RP_VOIT1P,TX12_RP_VOIT1P,C12_MEN,C12_MENPSEUL,TX12_MENPSEUL,C12_NE24F1,C12_NE24F2,C12_NE24F3,C12_NE24F4P,C12_NE24F,TX12_NE24F,SHAPE_Length,SHAPE_Area
1808,930000753,93013,,930130103,H,Baudouin République,127402.14671544,121154.51488894,123981.12969045,Territoire des aéroports,T7,930130103,930130103,93,00851,93013,Le Bourget,Baudouin Republique,H,00,1,16.8380136,594.763185374827,,894.356099881267,291.500523545649,32.5933398994369,197.622833296682,88.7244289429937,46.5852427735893,8.93045702614552,341.86296203941,38.2244792745077,1716.85247203827,168389.006362232
1809,930000754,93013,,930130104,H,Guynemer Gai Logis,137294.93023889,84407.27414258,135282.40166023,Territoire des aéroports,T7,930130104,930130104,93,00851,93013,Le Bourget,Guynemer Gai Logis,H,00,1,15.8258615256,518.234627002323,,859.313888210917,344.967458072373,40.1445226016994,132.232772774461,114.523376515228,79.9195324024354,21.11600155601,347.791683248134,40.473183084732,2344.23304502351,158267.15177769
1810,930000755,93013,,930130105,H,L'Etang,439412.16687152,135621.27527147,428670.87541359,Territoire des aéroports,T7,930130105,930130105,93,00851,93013,Le Bourget,l'Etang,H,00,1,48.4863550716,675.772120058272,,936.118526488588,340.414678695347,36.3644847380869,147.272280827629,142.286320266791,50.1143546610675,12.969378428619,352.642334184106,37.6706927814877,3393.99573454066,484887.376177247
1811,930000756,93013,,930130106,H,Gare,211435.28030252,123030.37355564,209890.65903663,Territoire des aéroports,T7,930130106,930130106,93,00851,93013,Le Bourget,Gare,H,00,1,26.3156561465,823.912327307324,,1400.09919558955,521.908531777912,37.2765396496173,268.367675739774,177.166573694555,43.1271417443868,14.6574364996303,503.318827678346,35.9487977183223,4225.39713452344,263168.204553735
1812,930002079,93013,,930130107,H,Bienvenue Rigaud,277283.87289258,124255.41379113,275128.65366825,Territoire des aéroports,T7,930130107,930130107,93,00851,93013,Le Bourget,Bienvenue Rigaud,H,00,1,34.3427368082,623.283216451716,,1176.32680626814,550.730955829475,46.8178530740663,109.329336597275,101.333567673907,55.381118244847,25.5589235718911,291.602946087921,24.7892800312033,3341.34216766806,343442.900327496
1813,930000758,93014,,930140101,D,Parc Departemental,863803.10465001,26610.08367483,23247.27068303,Grand-Paris Est,T9,930140101,930140101,93,00851,93014,Clichy-sous-Bois,Parc Departemental,D,00,3,93.0730097616,,,,,,,,,,0,,4665.28638762631,930743.592219023
1814,930000759,93014,,930140102,H,0102,29697.36054085,29697.36054085,26005.26929116,Grand-Paris Est,T9,930140102,930140102,93,00851,93014,Clichy-sous-Bois,Iris 1,H,00,2,3.69423695805,152.328769525962,,257.416588859357,8.75731827778292,3.40200230163394,61.3012279444804,30.6506139722402,47.2409501925671,30.6506139722402,169.843406081528,65.9799769836606,848.760814433196,36942.3854488561
1815,930000760,93014,,930140103,H,0103,217161.29569333,103614.76173125,192687.42166203,Grand-Paris Est,T9,930140103,930140103,93,00851,93014,Clichy-sous-Bois,Iris 2,H,00,2,27.7498231425,494.553338216023,,796.640839959936,128.867363608046,16.1763441119246,111.733411535631,151.798915478742,113.525101911884,116.747660890482,493.805089816738,61.9859119752852,2848.06810308931,277497.445804645
1816,930000761,93014,,930140104,H,0104,77928.88291701,75391.27071541,76427.34989645,Grand-Paris Est,T9,930140104,930140104,93,00851,93014,Clichy-sous-Bois,Iris 3,H,00,1,9.23964260718,570.149146868682,,974.465851745815,125.733769043211,12.902839932046,186.2127460495,144.093263937508,129.394617857508,190.03096120499,649.731589049507,66.675665225772,1392.41144056932,92396.1616136576
1817,930001775,93014,,930140105,H,0105,42832.01868218,42738.50359355,42738.50359355,Grand-Paris Est,T9,930140105,930140105,93,00851,93014,Clichy-sous-Bois,Iris 4,H,00,2,5.01762782458,247.704378448986,,484.604231636262,30.8369334679093,6.36332319340024,71.8322392211278,83.2606130560139,98.8582269229773,105.882096631108,359.833175831227,74.2529991156399,1130.38888376938,50176.4183524346
1818,930001774,93014,,930140106,H,0106,167322.98169161,148719.40567456,155497.30575121,Grand-Paris Est,T9,930140106,930140106,93,00851,93014,Clichy-sous-Bois,Iris 5,H,00,1,20.2421021307,683.772794650198,,879.343458912156,141.210057474774,16.0585782544475,168.254501950774,135.37584524619,103.426989334866,68.2042847838669,475.261621315696,54.0473254789029,2162.30594287024,202422.746821474
1819,930000764,93014,,930140107,H,0107,362572.73310957,351740.249504,360196.70009257,Grand-Paris Est,T9,930140107,930140107,93,00851,93014,Clichy-sous-Bois,Iris 6,H,00,1,43.3946443372,739.92704282197,,876.197350795465,233.687470593939,26.6706433638248,141.219400951807,136.945922164261,43.8241968197824,48.3403708517615,370.329890787612,42.2655798321468,3944.01120077144,433941.671336515
1820,930000765,93014,,930140108,H,0108,680109.06338456,270399.50804429,411241.08151804,Grand-Paris Est,T9,930140108,930140108,93,00851,93014,Clichy-sous-Bois,Iris 7,H,00,1,76.9277419805,574.097582399598,,751.944475101224,206.506917144205,27.4630539863207,122.933899120503,108.091362390449,46.2163888043401,13.9438137737322,291.185464089024,38.7243305497824,4583.17333932186,769275.231298084
1821,930001850,93014,,930140109,H,0109,50227.13685524,28542.41294743,40980.87521989,Grand-Paris Est,T9,930140109,930140109,93,00851,93014,Clichy-sous-Bois,Iris 8,H,00,1,7.41963853766,347.083086051037,,688.816810008846,69.6928878155663,10.1177681500937,128.660642629316,144.812189959727,108.923855558225,110.136417068873,492.533105216141,71.5042226117878,1284.46276999944,74196.6572817159
1822,930000767,93014,,930140110,H,0110,154577.91238342,124264.28174917,88715.85856472,Grand-Paris Est,T9,930140110,930140110,93,00851,93014,Clichy-sous-Bois,Iris 9,H,00,2,18.8632085223,526.207582575648,,921.838597316622,180.787467088265,19.6116183043885,157.236842422095,142.856496461347,152.553838709006,84.3934902771404,537.040667869588,58.257559342043,1976.10001167228,188632.611408593
1823,930001843,93014,,930140111,H,0111,194094.83973685,77966.79696884,114573.23537354,Grand-Paris Est,T9,930140111,930140111,93,00851,93014,Clichy-sous-Bois,Iris 10,H,00,1,21.7026171272,335.804115939205,,545.170404901034,68.1412446372886,12.4990725880761,98.5312995465013,107.146255370325,72.5679328328668,70.8064116090923,349.051899358785,64.0262010228067,1958.22569025314,217028.281601217
1824,930001842,93014,,930140112,H,0112,449228.21436519,360246.10607883,375676.76276913,Grand-Paris Est,T9,930140112,930140112,93,00851,93014,Clichy-sous-Bois,Iris 11,H,00,1,53.4368394287,776.890257898341,,940.649223242644,160.310358483791,17.0425228153767,175.645844772201,178.227696422242,111.466778405855,89.1258594529881,554.466179053287,58.9450525608163,3751.48601488535,534376.657015908
1825,930001852,93014,,930140113,H,0113,116256.26350978,106990.01734833,106990.01734833,Grand-Paris Est,T9,930140113,930140113,93,00851,93014,Clichy-sous-Bois,Iris 12,H,00,1,14.5431951862,534.732971336655,,795.072792316381,126.657416229597,15.9302918492017,176.615909278889,120.867233751893,115.279274729037,83.2424550885477,496.004872848367,62.384837921984,2091.37824332812,145432.6119771
1826,930000771,93015,,930150000,H,Coubron,3870015.54715632,843289.94016486,1483993.58084917,Grand-Paris Est,T9,930150000,930150000,93,00851,93015,Coubron,Coubron (commune non irisée),Z,00,5,418.833210034,1671.04096620585,,1808.16265967909,425.015335208042,23.5053706552857,385.094828964976,308.78492925786,79.2297390156984,22.0508060581907,795.160303296725,43.976148884628,11037.1802736876,4189088.03627062
1827,930002115,93027,,930270101,A,Zone Industrielle,1516477.6421341,134337.28637676,1406032.81585695,Plaine Commune,T6,930270101,930270101,93,00851,93027,La Courneuve,Zone Industrielle,A,00,3,181.494131183,77.7382428748373,,204.033358280738,58.9122316426905,28.8738234468653,28.4110852560919,21.4781490983098,18.5504776026694,10.8073014573941,79.2470134144652,38.8402240115197,9847.91782792122,1815011.49624952
1828,930002108,93027,,930270102,D,Parc Départemental,2315374.04205877,138624.42237461,419909.50546607,Plaine Commune,T6,930270102,930270102,93,00851,93027,La Courneuve,Parc Departemental,D,00,3,265.201034625,1.25878571778842,,1.25878571778842,1.25878571778842,100,,,,,0,0,7328.69290111382,2652168.88841549
1829,930004901,93027,,930270103,A,Zone Industrielle,232059.93349725,88285.25919777,216472.72200056,Plaine Commune,T6,930270103,930270103,93,00851,93027,La Courneuve,Mairie,H,00,1,29.5198919697,537.384672100135,,902.316913662551,290.856556215509,32.2344125230799,173.703393801251,135.317061303511,79.2584076739913,34.5734471187513,422.852309897504,46.8629484269695,2510.26952099056,295208.521241127
1830,930002119,93027,,930270104,H,Convention,164674.00591294,115833.98993872,150801.00732774,Plaine Commune,T6,930270104,930270104,93,00851,93027,La Courneuve,Convention,H,00,1,19.6101952753,558.129444736617,,991.459768200779,191.320815361633,19.2968813761175,229.279184485311,174.958709749256,128.717813485258,82.8386111417777,615.794318861602,62.1098645262324,2054.96665226423,196109.278340951
1831,930004904,93027,,930270105,H,AnatoLe France,335198.18821943,236707.01332084,320442.52367369,Plaine Commune,T6,930270105,930270105,93,00851,93027,La Courneuve,Anatole France,H,00,1,40.774918123,744.400861333785,,1513.36180105511,535.120903775556,35.3597469820153,256.786514363213,186.010941610586,100.880722150209,20.8348472304246,564.513025354433,37.3019211242716,3294.32885568591,407759.550587664
1832,930002139,93027,,930270109,H,Francs Tireurs Zola,242305.51051542,148585.52880084,233280.74175318,Plaine Commune,T6,930270109,930270109,93,00851,93027,La Courneuve,Francs Tireurs Zola,H,00,1,33.356717096,777.797547266651,,1454.84597879512,549.589958695729,37.7765046407793,212.58707296011,223.236764953467,102.763682594047,21.0273466018181,559.614867109441,38.4655747251614,2923.24248355649,333575.257527313
1833,930002138,93027,,930270110,H,Braque Orme Seul,163221.20616235,93159.1705257,161798.65112069,Plaine Commune,T6,930270110,930270110,93,00851,93027,La Courneuve,Braque Orme Seul,H,00,1,19.7047964588,269.029073775725,,681.437310083626,173.61762241732,25.4781503519398,126.493853729924,113.27620652996,64.7647858261358,56.4728244328766,361.007670518896,52.9773854728608,1948.93585240907,197053.733304538
1834,930002123,93027,,930270111,H,La Tour,119333.72305713,102245.26529734,100178.14648574,Plaine Commune,T6,930270111,930270111,93,00851,93027,La Courneuve,La Tour,H,00,2,16.2498850609,499.174607732017,,1115.31926526987,240.608442131525,21.5730553236079,217.905266901552,133.804138982551,161.33150495661,157.747503424637,670.78841426535,60.1431747081894,1956.21421240324,162504.759149512
1835,930002127,93027,,930270113,H,6 Routes,233149.26321534,99552.80861798,179557.83803726,Plaine Commune,T6,930270113,930270113,93,00851,93027,La Courneuve,6 Routes,H,00,1,29.9958940411,695.587409254255,,1029.82923251177,190.496182205517,18.497841796634,220.300905746826,202.347460313785,112.999858178762,65.1178571325867,600.766081371959,58.3364758355792,2849.50241338363,299971.100247221
1836,930002121,93027,,930270114,H,Verlaine,156503.85134156,126608.09087359,138234.67965131,Plaine Commune,T6,930270114,930270114,93,00851,93027,La Courneuve,Verlaine,H,00,1,20.7232525119,684.640892140053,,1523.24881514826,597.684725528992,39.2374981411569,179.954589146342,224.331245562305,127.879220720895,90.4787054482569,622.643760877799,40.8760377612503,2428.30148994135,207241.49270532
1837,930002120,93027,,930270115,H,Quinet Cachin,308839.42246191,173592.90064539,282196.99215574,Plaine Commune,T6,930270115,930270115,93,00851,93027,La Courneuve,Quinet Cachin,H,00,1,38.1147508055,650.363621339695,,1151.32058991352,274.412379385026,23.8345758591566,208.071831290658,209.584886421234,140.358473059739,72.373333385014,630.388524156645,54.7535178020223,3244.23550250005,381163.865628778
1838,930000783,93027,,930270117,H,Rateau,183624.63060373,175088.6085209,181443.64224635,Plaine Commune,T6,930270117,930270117,93,00851,93027,La Courneuve,Rateau,H,00,1,23.9958980044,689.635746537525,,1314.61984898774,399.042272760102,30.3541950220336,201.309458242676,228.44376455684,89.6975274425299,52.6949498149501,572.145700056996,43.5217603398845,2517.36308708761,239965.789967878
1839,930000784,93027,,930270118,H,P V Couturier,192717.74354996,183180.50822936,190854.82288577,Plaine Commune,T6,930270118,930270118,93,00851,93027,La Courneuve,P v Couturier,H,00,1,23.9514073813,416.951743948518,,1202.66397528901,322.932615384483,26.8514416345496,177.678279449548,163.512304841743,74.0093922843287,22.8603957838443,438.060372359465,36.4241701223482,2414.23054777485,239519.606987497
1840,930000785,93027,,930270119,H,Moulin Neuf,56239.54863889,47363.67371702,54116.15078433,Plaine Commune,T6,930270119,930270119,93,00851,93027,La Courneuve,Moulin Neuf,H,00,1,7.86259335514,308.253740112499,,558.302083498312,137.488842825803,24.6262456991563,117.915278647588,76.3814584568653,39.6686128532283,48.8603484314566,282.825698389138,50.658184296386,1135.65063143112,78628.5781071454
1841,930001971,93029,,930290101,H,Economie 1,514627.50678135,201833.58268481,514121.33284274,Territoire des aéroports,T7,930290101,930290101,93,00851,93029,Drancy,Economie 1,H,00,1,58.060740942,588.341144023693,,985.539900834714,312.378746793697,31.6962049460529,146.498885875142,142.45838419167,112.649660917833,27.110628323678,428.717559308323,43.5007815457514,3687.50522563781,580634.009656862
1842,930000787,93029,,930290102,H,Economie 2,299105.50215175,286959.14563256,299105.50215175,Territoire des aéroports,T7,930290102,930290102,93,00851,93029,Drancy,Economie 2,H,00,1,35.2745686786,731.011505308675,,943.23366194123,197.742261407557,20.9642922412875,220.861996732072,140.856039448151,65.6520269765355,28.5743362764841,455.944399433242,48.3384359390739,2443.85354234204,352764.444142362
1843,930000788,93029,,930290201,H,Les Oiseaux 1,385164.92471825,203196.28898816,384290.56455823,Territoire des aéroports,T7,930290201,930290201,93,00851,93029,Drancy,Les Oiseaux 1,H,00,1,44.2077705871,681.473476482249,,963.112526062958,217.673540991726,22.6010497321159,185.447066580556,157.724511508485,51.2270613376468,26.7529414865662,421.151580913254,43.72818019872,3977.9280925151,442095.75663867
1844,930000789,93029,,930290202,H,Les Oiseaux 2,268942.23613711,216703.9180536,226266.49272908,Territoire des aéroports,T7,930290202,930290202,93,00851,93029,Drancy,Les Oiseaux 2,H,00,1,31.8553140624,577.939266321186,,765.786412322211,194.164979172468,25.3549783657916,127.359400958979,120.689458908873,63.1362794663255,15.6066902208454,326.791829555022,42.6740177543816,2847.47898533474,318563.872797395
1845,930000790,93029,,930290203,H,Les Oiseaux 3,303906.52050676,221563.30975187,303638.02755834,Territoire des aéroports,T7,930290203,930290203,93,00851,93029,Drancy,Les Oiseaux 3,H,00,1,36.010071158,764.257505882522,,915.31332989389,231.793556034621,25.3239572138091,128.74006600361,171.826802738709,88.2770748728315,13.2972848039101,402.141228419061,43.9348161209102,2857.67993298023,360112.213416743
1846,930000791,93029,,930290301,H,La Muette 1,131291.90626717,129496.98874439,129496.98874439,Territoire des aéroports,T7,930290301,930290301,93,00851,93029,Drancy,La Muette 1,H,00,1,16.1243854734,857.227274175463,,1104.52673014429,392.698194191414,35.5535256389958,199.129451830195,151.288274375452,73.4637431965724,24.3495372298814,448.2310066321,40.5812729017018,1738.85565622498,161247.955064812
1847,930000792,93029,,930290302,H,La Muette 2,144478.69300432,71632.52823255,130505.51856299,Territoire des aéroports,T7,930290302,930290302,93,00851,93029,Drancy,La Muette 2,H,00,2,17.0490978229,618.863070767159,,974.152554258054,414.92642599883,42.5935777907857,204.060491398634,79.0148758840056,32.8749932728391,0,315.950360555479,32.4333554507915,1744.27241944676,170494.502741358
1848,930001983,93029,,930290401,H,Village Parisien 1,243227.31341471,227183.72528521,236582.13224949,Territoire des aéroports,T7,930290401,930290401,93,00851,93029,Drancy,Village Parisien 1,H,00,1,28.9072992932,685.186227758124,,970.961670261496,307.267165223671,31.6456534418005,150.288004433086,166.499158431072,84.4921275828521,39.3497566724744,440.629047119484,45.3806839770323,2785.93511976239,289078.220339522
1849,930000794,93029,,930290402,H,Village Parisien 2,161477.76373529,161477.76373529,161477.76373529,Territoire des aéroports,T7,930290402,930290402,93,00851,93029,Drancy,Village Parisien 2,H,00,2,19.6197372176,492.385252772744,,811.412493549699,206.143293915604,25.4054867967076,115.75102815077,178.203684851836,45.8341209038579,38.2113960675926,378.000229974056,46.5854584417862,2451.4122638947,196200.062026576
1850,930001982,93029,,930290403,H,Village Parisien 3,140462.04487131,128618.24171518,139772.82531895,Territoire des aéroports,T7,930290403,930290403,93,00851,93029,Drancy,Village Parisien 3,H,00,1,18.3265641661,573.185054302139,,906.301025682288,316.484422773115,34.9204528964156,159.755141249495,132.897588472854,57.6913453578439,29.742503786721,380.086578866913,41.9382267145481,2216.36178153332,183269.227742545
1851,930000796,93029,,930290501,H,La Mare 1,239292.86799428,232395.85176122,239275.76991219,Territoire des aéroports,T7,930290501,930290501,93,00851,93029,Drancy,La Mare 1,H,00,1,29.8609516916,640.547714381724,,809.987938514331,193.744479668269,23.9194277415578,152.020708519035,146.111307305234,59.0980298660898,15.7201759579651,372.950221648324,46.0439228678373,3175.81670007596,298612.516522838
